ang,peso,gx,gy,gz,desv_grad,b1_ideal,b1_medido,voto_ideal1_v,voto_ideal1_t,b2_ideal,b2_medido,voto_ideal2_v,voto_ideal2_t,b3_ideal,b3_medido,voto_ideal3_v,voto_ideal3_t,b4_ideal,b4_medido,voto_ideal4_v,voto_ideal4_t,cX1,tX1,cX2,tX2,cX3,tX3,cX4,tX4,XPv,XPt,Xv,Xt,XNv,XNt,cY1,tY1,cY2,tY2,cY3,tY3,cY4,tY4,YPv,YPt,Yv,Yt,YNv,YNt,cZ1,tZ1,cZ2,tZ2,cZ3,tZ3,cZ4,tZ4,ZPv,ZPt,Zv,Zt,ZNv,ZNt,k1XY,k1XZ,k1YZ,k2XY,k2XZ,k2YZ,k3XY,k3XZ,k3YZ,k4XY,k4XZ,k4YZ,dominante_ideal_v,empate_v,votos_X_v,votos_Y_v,votos_Z_v,dominante_ideal_t,empate_t,votos_X_t,votos_Y_t,votos_Z_t
0,0,1,0,0,3.0272,-0.0011115,-0.0009115,0,0,0.0011115,0.0009875,1,1,-0.0011115,-0.0010495,0,0,0.0011115,0.0009415,1,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,3.94036e-09,7.59397e-09,2.17814,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,5,5,1.81384,1.81384,1.66832e-08,0.00123953,5,5,8.34161e-09,8.34161e-09,3.75401e-08,3.75403e-08,1.66832e-08,1.66832e-08,3.94036e-09,7.59397e-09,2.17814,2.17814,5,4.95175,5,1.03377e-07,3.83674e-09,3.83674e-09,4.99999,5,5,4.99999,3.83674e-09,3.83674e-09,1.77863e-06,5,0,1,2,2,0,0,1,2,2,0
5,0.00190265,0.996195,0.0435779,0.0754791,3.70696,-0.000974939,-0.00077494,2,2,0.00114273,0.00101873,1,1,-0.0012396,-0.0011776,0,0,0.00107181,0.000901812,1,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,3.94036e-09,7.59397e-09,2.17814,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,5,5,1.81384,1.81384,1.66832e-08,0.00123953,5,5,8.34161e-09,8.34161e-09,3.75433e-08,3.75444e-08,1.66832e-08,1.66832e-08,3.94036e-09,7.59397e-09,2.17814,2.17814,5,4.95175,5,-5.12434e-07,3.83674e-09,3.83674e-09,5,5,5,5,3.83674e-09,3.83674e-09,2.90881e-08,5,1,0,1,2,1,1,0,1,2,1
10,0.00379082,0.984808,0.0868241,0.150384,4.34674,-0.000830957,-0.000630956,2,2,0.00116526,0.00104126,1,1,-0.00135827,-0.00129627,0,0,0.00102397,0.000853968,1,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,3.94036e-09,7.59397e-09,2.17814,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,5,5,1.81384,1.81384,1.66832e-08,0.00123953,5,5,8.34161e-09,8.34161e-09,3.75444e-08,3.75447e-08,1.66832e-08,1.66832e-08,3.94036e-09,7.59397e-09,2.17814,2.17814,5,4.95175,5,3.93492e-09,3.83674e-09,3.83673e-09,5,5,5,5,3.83673e-09,3.83674e-09,5.91043e-09,5,1,0,1,2,1,1,0,1,2,1
15,0.00565014,0.965926,0.12941,0.224144,4.94027,-0.000680652,-0.000480652,2,2,0.00117892,0.00105492,1,1,-0.0014666,-0.0014046,0,0,0.000968329,0.000798328,1,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,3.94036e-09,7.59397e-09,2.17814,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,5,5,1.81384,1.81384,1.66832e-08,0.00123953,5,5,8.3416e-09,8.3416e-09,3.75434e-08,3.7544e-08,1.66832e-08,1.66832e-08,3.94036e-09,7.59397e-09,2.17814,2.17814,5,4.95175,5,3.87205e-09,3.83674e-09,3.83673e-09,5,5,5,5,3.83673e-09,3.83674e-09,4.25028e-09,5,1,0,1,2,1,1,0,1,2,1
20,0.00746646,0.939693,0.17101,0.296198,5.48252,-0.000525166,-0.000325168,2,2,0.00118361,0.00105962,1,1,-0.00156377,-0.00150177,0,0,0.000905322,0.00073532,1,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,3.94036e-09,7.59397e-09,2.17814,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,5,5,1.81384,1.81384,1.66832e-08,0.00123953,5,5,8.34161e-09,8.34161e-09,3.75443e-08,3.75444e-08,1.66832e-08,1.66832e-08,3.94036e-09,7.59397e-09,2.17814,2.17814,5,4.95175,5,3.83671e-09,3.83675e-09,3.83672e-09,5,5,5,5,3.83672e-09,3.83675e-09,4.00643e-09,5,1,0,1,2,1,1,0,1,2,1
25,0.00922596,0.906308,0.211309,0.365998,5.96926,-0.000365684,-0.000165684,2,2,0.0011793,0.0010553,1,1,-0.00164904,-0.00158704,0,0,0.000835424,0.000665424,1,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,3.94036e-09,7.59397e-09,2.17814,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,5,5,1.81384,1.81384,1.66832e-08,0.00123953,5,5,8.34161e-09,8.34161e-09,3.75429e-08,3.75443e-08,1.66832e-08,1.66832e-08,3.94036e-09,7.59397e-09,2.17814,2.17814,5,4.95175,5,3.83668e-09,3.83675e-09,3.83667e-09,5,5,5,5,3.83667e-09,3.83675e-09,3.93774e-09,5,1,0,1,2,1,1,0,1,2,1
30,0.0109152,0.866025,0.25,0.433013,6.39718,-0.000203419,-3.42e-06,2,2,0.00116601,0.001042,1,1,-0.00172176,-0.00165976,0,0,0.000759169,0.000589168,1,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,3.94036e-09,7.59397e-09,2.17814,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,5,5,1.81384,1.81384,1.66832e-08,0.00123953,5,5,8.3416e-09,8.3416e-09,3.75441e-08,3.75438e-08,1.66832e-08,1.66832e-08,3.94036e-09,7.59397e-09,2.17814,2.17814,5,4.95175,5,3.83669e-09,3.83674e-09,3.87744e-09,5,5,5,5,3.87744e-09,3.83674e-09,3.90444e-09,5,1,0,1,2,1,1,0,1,2,1
35,0.0125214,0.819152,0.286788,0.496732,6.76407,-3.9605e-05,0.000160396,2,2,0.00114384,0.00101984,1,1,-0.00178137,-0.00171937,0,0,0.000677135,0.000507136,1,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,3.94036e-09,7.59397e-09,2.17814,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,5,5,1.81384,1.81384,1.66832e-08,0.00123953,5,5,8.34162e-09,8.34162e-09,3.75418e-08,3.75426e-08,1.66832e-08,1.66832e-08,3.94036e-09,7.59397e-09,2.17814,2.17814,5,4.95175,5,3.8367e-09,3.83674e-09,-4.86359e-08,5,5,5,5,-4.86363e-08,3.83674e-09,3.88271e-09,5,1,0,1,2,1,1,0,1,2,1
40,0.0140324,0.766044,0.321394,0.55667,7.06838,0.00012451,0.000324508,2,2,0.00111297,0.000988968,1,1,-0.00182743,-0.00176543,0,0,0.000589948,0.000419948,1,1,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,3.94036e-09,7.59397e-09,2.17814,2.17814,5,4.95175,1.66832e-08,1.66832e-08,5,5,1.66832e-08,1.66832e-08,5,5,5,5,1.81384,1.81384,1.66832e-08,0.00123953,5,5,8.34161e-09,8.34161e-09,3.75429e-08,3.75438e-08,1.66832e-08,1.66832e-08,3.94036e-09,7.59397e-09,2.17814,2.17814,5,4.95175,5,3.83671e-09,3.83674e-09,7.19809e-08,5,5,5,5,7.19809e-08,3.83674e-09,3.8668e-09,5,1,0,1,2,1,1,0,1,2,1
45,0.0154365,0.707107,0.353553,0.612372,7.30953,0.000287677,0.000487676,2,2,0.00107363,0.000949628,1,1,-0.00185958,-0.00179758,0,0,0.000498272,0.000328272,1,1,1.66832e-08,1.66832e-08,5,5,5,5,1.66832e-08,1.66832e-08,5,5,1.81384,1.81384,1.66334e-08,0.00123953,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,1.66832e-08,5,5,3.94036e-09,7.59397e-09,2.17814,2.17814,5,4.95175,5,5,8.34161e-09,8.34161e-09,8.34161e-09,8.3416e-09,1.66832e-08,1.66832e-08,3.94036e-09,7.59397e-09,2.17814,2.17814,5,4.95175,5,3.83672e-09,3.83674e-09,5,5,5,5,5,5,3.83674e-09,3.85475e-09,5,1,0,1,2,1,1,0,1,2,1
